Time,[NO],[sGC],[6C-sGC-NO],[5C-sGC-NO],Absorbance
4.250838e+01,1.060000e-06,8.065534e-14,1.338550e-09,4.686614e-07,2.164678e-02
4.252765e+01,1.060000e-06,8.207011e-14,1.338545e-09,4.686614e-07,2.164678e-02
4.254666e+01,1.060000e-06,8.106491e-14,1.338542e-09,4.686614e-07,2.164678e-02
4.256689e+01,1.060000e-06,8.187245e-14,1.338537e-09,4.686614e-07,2.164678e-02
4.258891e+01,1.060000e-06,8.080409e-14,1.338533e-09,4.686614e-07,2.164678e-02
4.261122e+01,1.060000e-06,8.264984e-14,1.338527e-09,4.686614e-07,2.164678e-02
4.262897e+01,1.060000e-06,8.096569e-14,1.338525e-09,4.686614e-07,2.164678e-02
4.264651e+01,1.060000e-06,8.166415e-14,1.338521e-09,4.686614e-07,2.164678e-02
4.266720e+01,1.060000e-06,8.124450e-14,1.338517e-09,4.686614e-07,2.164678e-02
4.269276e+01,1.060000e-06,8.233123e-14,1.338511e-09,4.686614e-07,2.164678e-02
4.271148e+01,1.060000e-06,8.094029e-14,1.338509e-09,4.686614e-07,2.164678e-02
4.273027e+01,1.060000e-06,8.179704e-14,1.338504e-09,4.686614e-07,2.164678e-02
4.275096e+01,1.060000e-06,8.109167e-14,1.338501e-09,4.686614e-07,2.164678e-02
4.277400e+01,1.060000e-06,8.227077e-14,1.338495e-09,4.686614e-07,2.164678e-02
4.279329e+01,1.060000e-06,8.086972e-14,1.338493e-09,4.686614e-07,2.164678e-02
4.281242e+01,1.060000e-06,8.188583e-14,1.338488e-09,4.686614e-07,2.164678e-02
4.283264e+01,1.060000e-06,8.104974e-14,1.338485e-09,4.686614e-07,2.164678e-02
4.285454e+01,1.060000e-06,8.213046e-14,1.338480e-09,4.686614e-07,2.164678e-02
4.287665e+01,1.060000e-06,8.034448e-14,1.338478e-09,4.686614e-07,2.164678e-02
4.289451e+01,1.060000e-06,8.196236e-14,1.338473e-09,4.686614e-07,2.164678e-02
4.291215e+01,1.060000e-06,8.126325e-14,1.338470e-09,4.686614e-07,2.164678e-02
4.293295e+01,1.060000e-06,8.170257e-14,1.338466e-09,4.686615e-07,2.164678e-02
4.295835e+01,1.060000e-06,8.057707e-14,1.338462e-09,4.686615e-07,2.164678e-02
4.297687e+01,1.060000e-06,8.196859e-14,1.338458e-09,4.686615e-07,2.164678e-02
4.299545e+01,1.060000e-06,8.117094e-14,1.338455e-09,4.686615e-07,2.164678e-02
4.300000e+01,1.060000e-06,8.131541e-14,1.338454e-09,4.686615e-07,2.164678e-02
4.300000e+01,1.060000e-06,8.131541e-14,1.338454e-09,4.686615e-07,2.164678e-02
4.300028e+01,1.060000e-06,8.132141e-14,1.338454e-09,4.686615e-07,2.164678e-02
4.300139e+01,1.060000e-06,8.134308e-14,1.338454e-09,4.686615e-07,2.164678e-02
4.300694e+01,1.060000e-06,8.141128e-14,1.338453e-09,4.686615e-07,2.164678e-02
4.302779e+01,1.060000e-06,8.152688e-14,1.338449e-09,4.686615e-07,2.164678e-02
4.306104e+01,1.060000e-06,8.041689e-14,1.338444e-09,4.686615e-07,2.164678e-02
4.307817e+01,1.060000e-06,8.180393e-14,1.338440e-09,4.686615e-07,2.164678e-02
4.309595e+01,1.060000e-06,8.131638e-14,1.338437e-09,4.686615e-07,2.164678e-02
4.311840e+01,1.060000e-06,8.173350e-14,1.338433e-09,4.686615e-07,2.164678e-02
4.314573e+01,1.060000e-06,7.994100e-14,1.338430e-09,4.686615e-07,2.164677e-02
4.316192e+01,1.060000e-06,8.176958e-14,1.338425e-09,4.686615e-07,2.164677e-02
4.317827e+01,1.060000e-06,8.139399e-14,1.338423e-09,4.686615e-07,2.164677e-02
4.320092e+01,1.060000e-06,8.159453e-14,1.338419e-09,4.686615e-07,2.164677e-02
4.323282e+01,1.060000e-06,7.971137e-14,1.338415e-09,4.686615e-07,2.164677e-02
4.324814e+01,1.060000e-06,8.165601e-14,1.338411e-09,4.686615e-07,2.164677e-02
4.326391e+01,1.060000e-06,8.143110e-14,1.338408e-09,4.686615e-07,2.164677e-02
4.328859e+01,1.060000e-06,8.155699e-14,1.338404e-09,4.686615e-07,2.164677e-02
4.331931e+01,1.060000e-06,8.043044e-14,1.338400e-09,4.686615e-07,2.164677e-02
4.333671e+01,1.060000e-06,8.183945e-14,1.338396e-09,4.686615e-07,2.164677e-02
4.335459e+01,1.060000e-06,8.129100e-14,1.338394e-09,4.686615e-07,2.164677e-02
4.337659e+01,1.060000e-06,8.173781e-14,1.338390e-09,4.686615e-07,2.164677e-02
4.340308e+01,1.060000e-06,8.014960e-14,1.338387e-09,4.686615e-07,2.164677e-02
4.341991e+01,1.060000e-06,8.183106e-14,1.338383e-09,4.686615e-07,2.164677e-02
4.343686e+01,1.060000e-06,8.134808e-14,1.338381e-09,4.686615e-07,2.164677e-02
4.345878e+01,1.060000e-06,8.163874e-14,1.338377e-09,4.686615e-07,2.164677e-02
4.348757e+01,1.060000e-06,8.011318e-14,1.338374e-09,4.686615e-07,2.164677e-02
4.350410e+01,1.060000e-06,8.178750e-14,1.338370e-09,4.686615e-07,2.164677e-02
4.352092e+01,1.060000e-06,8.136625e-14,1.338368e-09,4.686616e-07,2.164677e-02
4.354336e+01,1.060000e-06,8.162903e-14,1.338364e-09,4.686616e-07,2.164677e-02
4.357332e+01,1.060000e-06,7.986195e-14,1.338361e-09,4.686616e-07,2.164677e-02
4.358912e+01,1.060000e-06,8.171183e-14,1.338357e-09,4.686616e-07,2.164677e-02
4.360526e+01,1.060000e-06,8.140825e-14,1.338355e-09,4.686616e-07,2.164677e-02
4.362875e+01,1.060000e-06,8.157713e-14,1.338351e-09,4.686616e-07,2.164677e-02
4.365828e+01,1.060000e-06,8.042718e-14,1.338348e-09,4.686616e-07,2.164677e-02
4.367579e+01,1.060000e-06,8.185355e-14,1.338344e-09,4.686616e-07,2.164677e-02
4.369368e+01,1.060000e-06,8.127915e-14,1.338342e-09,4.686616e-07,2.164677e-02
4.371549e+01,1.060000e-06,8.173438e-14,1.338339e-09,4.686616e-07,2.164677e-02
4.374168e+01,1.060000e-06,8.022687e-14,1.338336e-09,4.686616e-07,2.164677e-02
4.375878e+01,1.060000e-06,8.185291e-14,1.338332e-09,4.686616e-07,2.164677e-02
4.377599e+01,1.060000e-06,8.132268e-14,1.338331e-09,4.686616e-07,2.164677e-02
4.379768e+01,1.060000e-06,8.165834e-14,1.338327e-09,4.686616e-07,2.164677e-02
4.382540e+01,1.060000e-06,8.022761e-14,1.338325e-09,4.686616e-07,2.164677e-02
4.384237e+01,1.060000e-06,8.182892e-14,1.338321e-09,4.686616e-07,2.164677e-02
4.385957e+01,1.060000e-06,8.133062e-14,1.338319e-09,4.686616e-07,2.164677e-02
4.388151e+01,1.060000e-06,8.165828e-14,1.338316e-09,4.686616e-07,2.164677e-02
4.390965e+01,1.060000e-06,8.011735e-14,1.338313e-09,4.686616e-07,2.164677e-02
4.392625e+01,1.060000e-06,8.179508e-14,1.338309e-09,4.686616e-07,2.164677e-02
4.394310e+01,1.060000e-06,8.135797e-14,1.338308e-09,4.686616e-07,2.164677e-02
4.396540e+01,1.060000e-06,8.162729e-14,1.338304e-09,4.686616e-07,2.164677e-02
4.399505e+01,1.060000e-06,7.993158e-14,1.338302e-09,4.686616e-07,2.164677e-02
4.401105e+01,1.060000e-06,8.172933e-14,1.338298e-09,4.686616e-07,2.164677e-02
4.402737e+01,1.060000e-06,8.139455e-14,1.338297e-09,4.686616e-07,2.164677e-02
4.405052e+01,1.060000e-06,8.158656e-14,1.338293e-09,4.686616e-07,2.164677e-02
4.407946e+01,1.060000e-06,8.043419e-14,1.338291e-09,4.686616e-07,2.164677e-02
4.409706e+01,1.060000e-06,8.186182e-14,1.338287e-09,4.686616e-07,2.164677e-02
4.411500e+01,1.060000e-06,8.126676e-14,1.338285e-09,4.686616e-07,2.164677e-02
4.413669e+01,1.060000e-06,8.173567e-14,1.338282e-09,4.686616e-07,2.164677e-02
4.416261e+01,1.060000e-06,8.027371e-14,1.338280e-09,4.686616e-07,2.164677e-02
4.417990e+01,1.060000e-06,8.186690e-14,1.338277e-09,4.686616e-07,2.164677e-02
4.419728e+01,1.060000e-06,8.130250e-14,1.338275e-09,4.686616e-07,2.164677e-02
4.421882e+01,1.060000e-06,8.167092e-14,1.338272e-09,4.686616e-07,2.164677e-02
4.424586e+01,1.060000e-06,8.029680e-14,1.338270e-09,4.686616e-07,2.164677e-02
4.426314e+01,1.060000e-06,8.185440e-14,1.338267e-09,4.686617e-07,2.164677e-02
4.428058e+01,1.060000e-06,8.130186e-14,1.338265e-09,4.686617e-07,2.164677e-02
4.430225e+01,1.060000e-06,8.167863e-14,1.338262e-09,4.686617e-07,2.164677e-02
4.432932e+01,1.060000e-06,8.024721e-14,1.338260e-09,4.686617e-07,2.164677e-02
4.434643e+01,1.060000e-06,8.184092e-14,1.338257e-09,4.686617e-07,2.164677e-02
4.436371e+01,1.060000e-06,8.131634e-14,1.338255e-09,4.686617e-07,2.164677e-02
4.438549e+01,1.060000e-06,8.166164e-14,1.338252e-09,4.686617e-07,2.164677e-02
4.441315e+01,1.060000e-06,8.019003e-14,1.338251e-09,4.686617e-07,2.164677e-02
4.443002e+01,1.060000e-06,8.181701e-14,1.338247e-09,4.686617e-07,2.164677e-02
4.444711e+01,1.060000e-06,8.133438e-14,1.338246e-09,4.686617e-07,2.164677e-02
4.446913e+01,1.060000e-06,8.164401e-14,1.338243e-09,4.686617e-07,2.164677e-02
4.449766e+01,1.060000e-06,8.007510e-14,1.338241e-09,4.686617e-07,2.164677e-02
4.451412e+01,1.060000e-06,8.177584e-14,1.338238e-09,4.686617e-07,2.164677e-02
4.453086e+01,1.060000e-06,8.136295e-14,1.338236e-09,4.686617e-07,2.164677e-02
4.455333e+01,1.060000e-06,8.161376e-14,1.338234e-09,4.686617e-07,2.164677e-02
4.458362e+01,1.060000e-06,7.983018e-14,1.338232e-09,4.686617e-07,2.164677e-02
4.459934e+01,1.060000e-06,8.169429e-14,1.338228e-09,4.686617e-07,2.164677e-02
4.461541e+01,1.060000e-06,8.140405e-14,1.338227e-09,4.686617e-07,2.164677e-02
4.463907e+01,1.060000e-06,8.156538e-14,1.338224e-09,4.686617e-07,2.164677e-02
4.466879e+01,1.060000e-06,8.041880e-14,1.338222e-09,4.686617e-07,2.164677e-02
4.468628e+01,1.060000e-06,8.184291e-14,1.338219e-09,4.686617e-07,2.164677e-02
4.470417e+01,1.060000e-06,8.127328e-14,1.338218e-09,4.686617e-07,2.164677e-02
4.472600e+01,1.060000e-06,8.172648e-14,1.338215e-09,4.686617e-07,2.164677e-02
4.475225e+01,1.060000e-06,8.020631e-14,1.338214e-09,4.686617e-07,2.164677e-02
4.476931e+01,1.060000e-06,8.184117e-14,1.338210e-09,4.686617e-07,2.164677e-02
4.478647e+01,1.060000e-06,8.131929e-14,1.338209e-09,4.686617e-07,2.164677e-02
4.480820e+01,1.060000e-06,8.164702e-14,1.338207e-09,4.686617e-07,2.164677e-02
4.483609e+01,1.060000e-06,8.020160e-14,1.338205e-09,4.686617e-07,2.164677e-02
4.485299e+01,1.060000e-06,8.181431e-14,1.338202e-09,4.686617e-07,2.164677e-02
4.487012e+01,1.060000e-06,8.132932e-14,1.338201e-09,4.686617e-07,2.164677e-02
4.489215e+01,1.060000e-06,8.164547e-14,1.338198e-09,4.686617e-07,2.164677e-02
4.492057e+01,1.060000e-06,8.007270e-14,1.338197e-09,4.686617e-07,2.164677e-02
4.493704e+01,1.060000e-06,8.177478e-14,1.338194e-09,4.686617e-07,2.164677e-02
4.495377e+01,1.060000e-06,8.135975e-14,1.338193e-09,4.686617e-07,2.164677e-02
4.497623e+01,1.060000e-06,8.161116e-14,1.338190e-09,4.686617e-07,2.164677e-02
4.500647e+01,1.060000e-06,7.983887e-14,1.338189e-09,4.686617e-07,2.164677e-02
4.502222e+01,1.060000e-06,8.169478e-14,1.338186e-09,4.686617e-07,2.164677e-02
4.503833e+01,1.060000e-06,8.140010e-14,1.338184e-09,4.686617e-07,2.164677e-02
4.506193e+01,1.060000e-06,8.156465e-14,1.338182e-09,4.686617e-07,2.164677e-02
4.509156e+01,1.060000e-06,8.041772e-14,1.338180e-09,4.686617e-07,2.164677e-02
4.510906e+01,1.060000e-06,8.184210e-14,1.338177e-09,4.686617e-07,2.164677e-02
4.512695e+01,1.060000e-06,8.126949e-14,1.338176e-09,4.686617e-07,2.164677e-02
4.514877e+01,1.060000e-06,8.172461e-14,1.338174e-09,4.686617e-07,2.164677e-02
4.517498e+01,1.060000e-06,8.021167e-14,1.338173e-09,4.686617e-07,2.164677e-02
4.519206e+01,1.060000e-06,8.184133e-14,1.338170e-09,4.686617e-07,2.164677e-02
4.520925e+01,1.060000e-06,8.131444e-14,1.338169e-09,4.686617e-07,2.164677e-02
4.523096e+01,1.060000e-06,8.164689e-14,1.338167e-09,4.686618e-07,2.164677e-02
4.525875e+01,1.060000e-06,8.021094e-14,1.338166e-09,4.686618e-07,2.164677e-02
4.527569e+01,1.060000e-06,8.181640e-14,1.338162e-09,4.686618e-07,2.164677e-02
4.529286e+01,1.060000e-06,8.132331e-14,1.338161e-09,4.686618e-07,2.164677e-02
4.531484e+01,1.060000e-06,8.164657e-14,1.338159e-09,4.686618e-07,2.164677e-02
4.534308e+01,1.060000e-06,8.009375e-14,1.338158e-09,4.686618e-07,2.164677e-02
4.535963e+01,1.060000e-06,8.178060e-14,1.338155e-09,4.686618e-07,2.164677e-02
4.537644e+01,1.060000e-06,8.135206e-14,1.338154e-09,4.686618e-07,2.164677e-02
4.539879e+01,1.060000e-06,8.161445e-14,1.338152e-09,4.686618e-07,2.164677e-02
4.542867e+01,1.060000e-06,7.989073e-14,1.338151e-09,4.686618e-07,2.164677e-02
4.544457e+01,1.060000e-06,8.170980e-14,1.338148e-09,4.686618e-07,2.164677e-02
4.546081e+01,1.060000e-06,8.139032e-14,1.338147e-09,4.686618e-07,2.164677e-02
4.548413e+01,1.060000e-06,8.157169e-14,1.338145e-09,4.686618e-07,2.164677e-02
4.551332e+01,1.060000e-06,8.042138e-14,1.338144e-09,4.686618e-07,2.164677e-02
4.553088e+01,1.060000e-06,8.184793e-14,1.338141e-09,4.686618e-07,2.164677e-02
4.554880e+01,1.060000e-06,8.126157e-14,1.338140e-09,4.686618e-07,2.164677e-02
4.557054e+01,1.060000e-06,8.172505e-14,1.338138e-09,4.686618e-07,2.164677e-02
4.559657e+01,1.060000e-06,8.024450e-14,1.338137e-09,4.686618e-07,2.164677e-02
4.561379e+01,1.060000e-06,8.185102e-14,1.338134e-09,4.686618e-07,2.164677e-02
4.563109e+01,1.060000e-06,8.130102e-14,1.338134e-09,4.686618e-07,2.164677e-02
4.565269e+01,1.060000e-06,8.165559e-14,1.338132e-09,4.686618e-07,2.164677e-02
4.568001e+01,1.060000e-06,8.025948e-14,1.338131e-09,4.686618e-07,2.164677e-02
4.569716e+01,1.060000e-06,8.183420e-14,1.338128e-09,4.686618e-07,2.164677e-02
4.571450e+01,1.060000e-06,8.130424e-14,1.338127e-09,4.686618e-07,2.164677e-02
4.573628e+01,1.060000e-06,8.166043e-14,1.338125e-09,4.686618e-07,2.164677e-02
4.576377e+01,1.060000e-06,8.018766e-14,1.338125e-09,4.686618e-07,2.164677e-02
4.578068e+01,1.060000e-06,8.181322e-14,1.338122e-09,4.686618e-07,2.164677e-02
4.579778e+01,1.060000e-06,8.132453e-14,1.338121e-09,4.686618e-07,2.164677e-02
4.581976e+01,1.060000e-06,8.163792e-14,1.338119e-09,4.686618e-07,2.164677e-02
4.584817e+01,1.060000e-06,8.008804e-14,1.338119e-09,4.686618e-07,2.164677e-02
4.586470e+01,1.060000e-06,8.177490e-14,1.338116e-09,4.686618e-07,2.164677e-02
4.588150e+01,1.060000e-06,8.135110e-14,1.338115e-09,4.686618e-07,2.164677e-02
4.590389e+01,1.060000e-06,8.161125e-14,1.338113e-09,4.686618e-07,2.164677e-02
4.593387e+01,1.060000e-06,7.986704e-14,1.338113e-09,4.686618e-07,2.164677e-02
4.594971e+01,1.060000e-06,8.170118e-14,1.338110e-09,4.686618e-07,2.164677e-02
4.596590e+01,1.060000e-06,8.139091e-14,1.338109e-09,4.686618e-07,2.164677e-02
4.598932e+01,1.060000e-06,8.156560e-14,1.338107e-09,4.686618e-07,2.164677e-02
4.601868e+01,1.060000e-06,8.041619e-14,1.338106e-09,4.686618e-07,2.164677e-02
4.603622e+01,1.060000e-06,8.184224e-14,1.338103e-09,4.686618e-07,2.164677e-02
4.605413e+01,1.060000e-06,8.126184e-14,1.338103e-09,4.686618e-07,2.164677e-02
4.607590e+01,1.060000e-06,8.172146e-14,1.338101e-09,4.686618e-07,2.164677e-02
4.610201e+01,1.060000e-06,8.022778e-14,1.338101e-09,4.686618e-07,2.164677e-02
4.611916e+01,1.060000e-06,8.184377e-14,1.338098e-09,4.686618e-07,2.164677e-02
4.613642e+01,1.060000e-06,8.130362e-14,1.338097e-09,4.686618e-07,2.164677e-02
4.615806e+01,1.060000e-06,8.164880e-14,1.338095e-09,4.686618e-07,2.164677e-02
4.618558e+01,1.060000e-06,8.023637e-14,1.338095e-09,4.686618e-07,2.164677e-02
4.620264e+01,1.060000e-06,8.182370e-14,1.338092e-09,4.686618e-07,2.164677e-02
4.621991e+01,1.060000e-06,8.130937e-14,1.338092e-09,4.686618e-07,2.164677e-02
4.624177e+01,1.060000e-06,8.165149e-14,1.338090e-09,4.686618e-07,2.164677e-02
4.626957e+01,1.060000e-06,8.014692e-14,1.338090e-09,4.686618e-07,2.164677e-02
4.628633e+01,1.060000e-06,8.179689e-14,1.338087e-09,4.686618e-07,2.164677e-02
4.630331e+01,1.060000e-06,8.133342e-14,1.338086e-09,4.686618e-07,2.164677e-02
4.632544e+01,1.060000e-06,8.162504e-14,1.338085e-09,4.686618e-07,2.164677e-02
4.635443e+01,1.060000e-06,8.000976e-14,1.338085e-09,4.686618e-07,2.164677e-02
4.637071e+01,1.060000e-06,8.174645e-14,1.338082e-09,4.686618e-07,2.164677e-02
4.638728e+01,1.060000e-06,8.136536e-14,1.338081e-09,4.686618e-07,2.164677e-02
4.641000e+01,1.060000e-06,8.159178e-14,1.338080e-09,4.686618e-07,2.164677e-02
4.644122e+01,1.060000e-06,7.967410e-14,1.338080e-09,4.686618e-07,2.164677e-02
4.645656e+01,1.060000e-06,8.163979e-14,1.338077e-09,4.686618e-07,2.164677e-02
4.647230e+01,1.060000e-06,8.141080e-14,1.338076e-09,4.686618e-07,2.164677e-02
4.649687e+01,1.060000e-06,8.153452e-14,1.338074e-09,4.686618e-07,2.164677e-02
4.652779e+01,1.060000e-06,8.040061e-14,1.338074e-09,4.686618e-07,2.164677e-02
4.654513e+01,1.060000e-06,8.181426e-14,1.338071e-09,4.686618e-07,2.164677e-02
4.656297e+01,1.060000e-06,8.127654e-14,1.338071e-09,4.686618e-07,2.164677e-02
4.658502e+01,1.060000e-06,8.171358e-14,1.338069e-09,4.686618e-07,2.164677e-02
4.661168e+01,1.060000e-06,8.010430e-14,1.338069e-09,4.686619e-07,2.164677e-02
4.662842e+01,1.060000e-06,8.180247e-14,1.338066e-09,4.686619e-07,2.164677e-02
4.664529e+01,1.060000e-06,8.133576e-14,1.338066e-09,4.686619e-07,2.164677e-02
4.666731e+01,1.060000e-06,8.161292e-14,1.338064e-09,4.686619e-07,2.164677e-02
4.669648e+01,1.060000e-06,8.004657e-14,1.338064e-09,4.686619e-07,2.164677e-02
4.671284e+01,1.060000e-06,8.175177e-14,1.338062e-09,4.686619e-07,2.164677e-02
4.672952e+01,1.060000e-06,8.135831e-14,1.338061e-09,4.686619e-07,2.164677e-02
4.675217e+01,1.060000e-06,8.159901e-14,1.338060e-09,4.686619e-07,2.164677e-02
4.678292e+01,1.060000e-06,7.972365e-14,1.338060e-09,4.686619e-07,2.164677e-02
4.679839e+01,1.060000e-06,8.165594e-14,1.338057e-09,4.686619e-07,2.164677e-02
4.681425e+01,1.060000e-06,8.140433e-14,1.338057e-09,4.686619e-07,2.164677e-02
4.683844e+01,1.060000e-06,8.154037e-14,1.338055e-09,4.686619e-07,2.164677e-02
4.686894e+01,1.060000e-06,8.039969e-14,1.338055e-09,4.686619e-07,2.164677e-02
4.688633e+01,1.060000e-06,8.181890e-14,1.338052e-09,4.686619e-07,2.164677e-02
4.690417e+01,1.060000e-06,8.127245e-14,1.338052e-09,4.686619e-07,2.164677e-02
4.692615e+01,1.060000e-06,8.171247e-14,1.338050e-09,4.686619e-07,2.164677e-02
4.695271e+01,1.060000e-06,8.013199e-14,1.338051e-09,4.686619e-07,2.164677e-02
4.696954e+01,1.060000e-06,8.181012e-14,1.338048e-09,4.686619e-07,2.164677e-02
4.698650e+01,1.060000e-06,8.132755e-14,1.338048e-09,4.686619e-07,2.164677e-02
4.700843e+01,1.060000e-06,8.161921e-14,1.338046e-09,4.686619e-07,2.164677e-02
4.703721e+01,1.060000e-06,8.009135e-14,1.338046e-09,4.686619e-07,2.164677e-02
4.705373e+01,1.060000e-06,8.176717e-14,1.338044e-09,4.686619e-07,2.164677e-02
4.707054e+01,1.060000e-06,8.134688e-14,1.338043e-09,4.686619e-07,2.164677e-02
4.709298e+01,1.060000e-06,8.160881e-14,1.338042e-09,4.686619e-07,2.164677e-02
4.712298e+01,1.060000e-06,7.984047e-14,1.338042e-09,4.686619e-07,2.164677e-02
4.713877e+01,1.060000e-06,8.169153e-14,1.338040e-09,4.686619e-07,2.164677e-02
4.715490e+01,1.060000e-06,8.138936e-14,1.338039e-09,4.686619e-07,2.164677e-02
4.717841e+01,1.060000e-06,8.155758e-14,1.338038e-09,4.686619e-07,2.164677e-02
4.720796e+01,1.060000e-06,8.040832e-14,1.338038e-09,4.686619e-07,2.164677e-02
4.722546e+01,1.060000e-06,8.183430e-14,1.338036e-09,4.686619e-07,2.164677e-02
4.724335e+01,1.060000e-06,8.126067e-14,1.338035e-09,4.686619e-07,2.164677e-02
4.726516e+01,1.060000e-06,8.171565e-14,1.338034e-09,4.686619e-07,2.164677e-02
4.729136e+01,1.060000e-06,8.020728e-14,1.338034e-09,4.686619e-07,2.164677e-02
4.730000e+01,1.060000e-06,8.110897e-14,1.338033e-09,4.686619e-07,2.164677e-02
4.730000e+01,1.060000e-06,8.110897e-14,1.338033e-09,4.686619e-07,2.164677e-02
4.730028e+01,1.060000e-06,8.112225e-14,1.338033e-09,4.686619e-07,2.164677e-02
4.730139e+01,1.060000e-06,8.117029e-14,1.338033e-09,4.686619e-07,2.164677e-02
4.730658e+01,1.060000e-06,8.131501e-14,1.338032e-09,4.686619e-07,2.164677e-02
4.732380e+01,1.060000e-06,8.148022e-14,1.338031e-09,4.686619e-07,2.164677e-02
4.735116e+01,1.060000e-06,8.120150e-14,1.338030e-09,4.686619e-07,2.164677e-02
4.737583e+01,1.060000e-06,8.218790e-14,1.338028e-09,4.686619e-07,2.164677e-02
4.739525e+01,1.060000e-06,8.085892e-14,1.338029e-09,4.686619e-07,2.164677e-02
4.741466e+01,1.060000e-06,8.188501e-14,1.338027e-09,4.686619e-07,2.164677e-02
4.743504e+01,1.060000e-06,8.097314e-14,1.338027e-09,4.686619e-07,2.164677e-02
4.745669e+01,1.060000e-06,8.213144e-14,1.338025e-09,4.686619e-07,2.164677e-02
4.747828e+01,1.060000e-06,8.041988e-14,1.338026e-09,4.686619e-07,2.164677e-02
4.749825e+01,1.060000e-06,8.237639e-14,1.338023e-09,4.686619e-07,2.164677e-02
4.751650e+01,1.060000e-06,8.095435e-14,1.338023e-09,4.686619e-07,2.164677e-02
4.753492e+01,1.060000e-06,8.170304e-14,1.338022e-09,4.686619e-07,2.164677e-02
4.755591e+01,1.060000e-06,8.110812e-14,1.338022e-09,4.686619e-07,2.164677e-02
4.758002e+01,1.060000e-06,8.235178e-14,1.338019e-09,4.686619e-07,2.164677e-02
4.759865e+01,1.060000e-06,8.089696e-14,1.338020e-09,4.686619e-07,2.164677e-02
4.761721e+01,1.060000e-06,8.175030e-14,1.338018e-09,4.686619e-07,2.164677e-02
4.763776e+01,1.060000e-06,8.109585e-14,1.338018e-09,4.686619e-07,2.164677e-02
4.766102e+01,1.060000e-06,8.221145e-14,1.338016e-09,4.686619e-07,2.164677e-02
4.768046e+01,1.060000e-06,8.083604e-14,1.338017e-09,4.686619e-07,2.164677e-02
4.769975e+01,1.060000e-06,8.188350e-14,1.338015e-09,4.686619e-07,2.164677e-02
4.771996e+01,1.060000e-06,8.099621e-14,1.338015e-09,4.686619e-07,2.164677e-02
4.774159e+01,1.060000e-06,8.209250e-14,1.338013e-09,4.686619e-07,2.164677e-02
4.776341e+01,1.060000e-06,8.041418e-14,1.338014e-09,4.686619e-07,2.164677e-02
4.778364e+01,1.060000e-06,8.245527e-14,1.338011e-09,4.686619e-07,2.164677e-02
4.780190e+01,1.060000e-06,8.091058e-14,1.338012e-09,4.686619e-07,2.164677e-02
4.782003e+01,1.060000e-06,8.169622e-14,1.338010e-09,4.686619e-07,2.164677e-02
4.784061e+01,1.060000e-06,8.115017e-14,1.338010e-09,4.686619e-07,2.164677e-02
4.786477e+01,1.060000e-06,8.224282e-14,1.338008e-09,4.686619e-07,2.164677e-02
4.788393e+01,1.060000e-06,8.086484e-14,1.338009e-09,4.686619e-07,2.164677e-02
4.790304e+01,1.060000e-06,8.183554e-14,1.338007e-09,4.686619e-07,2.164677e-02
4.792342e+01,1.060000e-06,8.102100e-14,1.338007e-09,4.686619e-07,2.164677e-02
4.794557e+01,1.060000e-06,8.214541e-14,1.338005e-09,4.686619e-07,2.164677e-02
4.796771e+01,1.060000e-06,8.023146e-14,1.338006e-09,4.686619e-07,2.164677e-02
4.798526e+01,1.060000e-06,8.190884e-14,1.338004e-09,4.686619e-07,2.164677e-02
4.800260e+01,1.060000e-06,8.126758e-14,1.338004e-09,4.686619e-07,2.164677e-02
4.802357e+01,1.060000e-06,8.164524e-14,1.338003e-09,4.686619e-07,2.164677e-02
4.804991e+01,1.060000e-06,8.048093e-14,1.338003e-09,4.686619e-07,2.164677e-02
4.806802e+01,1.060000e-06,8.190374e-14,1.338001e-09,4.686619e-07,2.164677e-02
4.808627e+01,1.060000e-06,8.119557e-14,1.338001e-09,4.686619e-07,2.164677e-02
4.810743e+01,1.060000e-06,8.175006e-14,1.337999e-09,4.686619e-07,2.164677e-02
4.813200e+01,1.060000e-06,8.046711e-14,1.338000e-09,4.686619e-07,2.164677e-02
4.815022e+01,1.060000e-06,8.193135e-14,1.337998e-09,4.686619e-07,2.164677e-02
4.816844e+01,1.060000e-06,8.118456e-14,1.337998e-09,4.686619e-07,2.164677e-02
4.818934e+01,1.060000e-06,8.174183e-14,1.337997e-09,4.686619e-07,2.164677e-02
4.821366e+01,1.060000e-06,8.054518e-14,1.337997e-09,4.686619e-07,2.164677e-02
4.823227e+01,1.060000e-06,8.195948e-14,1.337995e-09,4.686619e-07,2.164677e-02
4.825085e+01,1.060000e-06,8.113220e-14,1.337995e-09,4.686619e-07,2.164677e-02
4.827158e+01,1.060000e-06,8.178685e-14,1.337994e-09,4.686619e-07,2.164677e-02
4.829497e+01,1.060000e-06,8.061638e-14,1.337994e-09,4.686619e-07,2.164677e-02
4.831404e+01,1.060000e-06,8.200067e-14,1.337992e-09,4.686619e-07,2.164677e-02
4.833300e+01,1.060000e-06,8.106202e-14,1.337992e-09,4.686619e-07,2.164677e-02
